,Planet_Identifier,Planetary_Mass_Earth,Eccentricity,Semi_Major_Axis_AU,Host_Star_Radius_Solar,Host_Star_Temperature_Kelvin,Luminosity_of_Host_Star,Runaway_Greenhouse_S_eff,Maximum_Greenhouse_S_eff,Runaway_Greenhouse,Maximum_Greenhouse,Is_In_Habitable_Zone
3121,HD 39194 c,5.944847794782493,0.11,0.0954,,5150.0,,1.10626768599876,0.31850846374842495,,,
3122,HD 39194 d,5.150082046816919,0.2,0.172,,5150.0,,1.10626768599876,0.31850846374842495,,,
3123,,,,,,,,,,,,
3124,WASP-69 b,82.65563778841968,,0.04525,0.813,4715.0,0.28866618007649897,1.0622100858260475,0.2953505819602765,0.5213060224821745,0.988619192028355,
3125,,,,,,,,,,,,
3126,HD 196885 A b,947.360771574964,0.48,2.6,1.79,6340.0,4.574578865768501,1.2719213779353602,0.39047364551679997,1.8964675945825644,3.4227855989796163,True
3127,,,,,,,,,,,,
3128,,,,,,,,,,,,
3129,,,,,,,,,,,,
3130,,,,,,,,,,,,
3131,,,,,,,,,,,,
3132,,,,,,,,,,,,
3133,,,,,,,,,,,,
3134,HATS-26 b,206.63909447104922,0.122,0.04735,2.04,6071.0,4.99561880891477,1.230923915621192,0.37401859491413525,2.014554594167394,3.654668995298371,False
3135,,,,,,,,,,,,
3136,,,,,,,,,,,,
3137,,,,,,,,,,,,
3138,,,,,,,,,,,,
3139,,,,,,,,,,,,
3140,,,,,,,,,,,,
3141,,,,,,,,,,,,
3142,,,,,,,,,,,,
3143,,,,,,,,,,,,
3144,HD 204313 b,1128.5673621111148,0.23,3.04,,5767.0,,1.186140003220885,0.3551980639720832,,,
3145,HD 204313 c,17.166940156056395,0.17,0.2103,,5767.0,,1.186140003220885,0.3551980639720832,,,
3146,HD 204313 d,534.0825826328656,0.28,3.93,,5767.0,,1.186140003220885,0.3551980639720832,,,
3147,HD 159868 b,667.603228291082,0.01,2.25,,5395.0,,1.1357931594308475,0.33266358647902655,,,
3148,HD 159868 c,232.07159840594755,0.15,1.0,,5395.0,,1.1357931594308475,0.33266358647902655,,,
3149,HD 1690 b,1939.228425036,0.64,1.3,16.7,4393.0,91.78374650337352,1.0367770993073817,0.2801446649617052,9.408929028409762,18.10054753984669,False
3150,,,,,,,,,,,,
3151,,,,,,,,,,,,
3152,,,,,,,,,,,,
3153,,,,,,,,,,,,
3154,,,,,,,,,,,,
3155,,,,,,,,,,,,
3156,,,,,,,,,,,,
3157,,,,,,,,,,,,
3158,,,,,,,,,,,,
3159,Kepler-18 b,6.8985666923411815,,0.0447,1.108,5383.0,0.9108881784049819,1.134273987177754,0.3319550027812928,0.8961352208048288,1.6565056588479057,
3160,Kepler-18 c,17.166940156056395,,0.0752,1.108,5383.0,0.9108881784049819,1.134273987177754,0.3319550027812928,0.8961352208048288,1.6565056588479057,
3161,Kepler-18 d,16.531127557683934,,0.1172,1.108,5383.0,0.9108881784049819,1.134273987177754,0.3319550027812928,0.8961352208048288,1.6565056588479057,
3162,HD 32518 b,966.4351495261378,0.01,0.59,10.22,4580.0,40.6117523653089,1.0508111616,0.28876323200000004,6.2167517616893795,11.859187011788418,False
3163,HAT-P-44 b,124.61926928100199,0.072,0.0507,0.979,5295.0,0.6657593387996106,1.1233575598432475,0.32680405616040153,0.7698385014613516,1.427298845397079,False
3164,HAT-P-44 c,508.6500786979673,,0.699,0.979,5295.0,0.6657593387996106,1.1233575598432475,0.32680405616040153,0.7698385014613516,1.427298845397079,
3165,,,,,,,,,,,,
3166,,,,,,,,,,,,
3167,HD 200964 b,588.1266534945247,0.04,1.601,4.3,5164.0,11.61902995296543,1.1078674349488375,0.31929819979322366,3.238478642529204,6.032352348375143,False
3168,HD 200964 c,284.52613777167545,0.181,1.95,4.3,5164.0,11.61902995296543,1.1078674349488375,0.31929819979322366,3.238478642529204,6.032352348375143,False
3169,,,,,,,,,,,,
3170,,,,,,,,,,,,
3171,,,,,,,,,,,,
3172,WD 0806-661 B,2543.2503934898364,,,,5700.0,,1.17664946241536,0.35107568174079995,,,
3173,HAT-P-19 b,92.82863936237902,0.067,0.0466,0.82,4990.0,0.36839855071633826,1.08877520883396,0.309668413820425,0.5816876520034435,1.0907130308327966,False
3174,,,,,,,,,,,,
3175,,,,,,,,,,,,
3176,,,,,,,,,,,,
3177,,,,,,,,,,,,
3178,,,,,,,,,,,,
3179,,,,,,,,,,,,
3180,,,,,,,,,,,,
3181,,,,,,,,,,,,
3182,,,,,,,,,,,,
3183,,,,,,,,,,,,
3184,,,,,,,,,,,,
3185,,,,,,,,,,,,
3186,EPIC 204221263 b,12.016858109239477,,0.0506,1.1,5757.0,1.1745143137856855,1.1847132316252773,0.3545816069960546,0.995686313539307,1.8199986044311105,
3187,EPIC 204221263 c,9.855095274773117,,0.0964,1.1,5757.0,1.1745143137856855,1.1847132316252773,0.3545816069960546,0.995686313539307,1.8199986044311105,
3188,,,,,,,,,,,,
3189,,,,,,,,,,,,
3190,,,,,,,,,,,,
3191,,,,,,,,,,,,
3192,Kepler-4 b,24.478785037339676,0.0,0.0456,1.487,5857.0,2.2993805789808386,1.1991314008069287,0.3607602578516456,1.3847521292453389,2.5246203880489437,False
3193,HD 197037 b,251.14597635712136,0.22,2.07,,6150.0,,1.2428934415907598,0.378892719458425,,,
3194,KELT-7 b,406.9200629583738,,0.04415,1.732,6789.0,5.631278882611841,1.3391815069192408,0.4161311235183302,2.050613424537114,3.6786495675209334,
3195,,,,,,,,,,,,
3196,,,,,,,,,,,,
3197,TYC 1422-614-1 b,794.7657479655738,0.06,0.69,6.85,4806.0,22.12097345497069,1.07050396771795,0.2999585549036679,4.545775426961866,8.587593744622746,False
3198,TYC 1422-614-1 c,3179.0629918622953,0.048,1.37,6.85,4806.0,22.12097345497069,1.07050396771795,0.2999585549036679,4.545775426961866,8.587593744622746,False
3199,HD 24040 b,1303.415826663541,0.047,4.637,1.154,5853.0,1.3810637936908359,1.1985485398832996,0.3605126187336147,1.0734431682269756,1.9572515002666264,False
3200,HATS-32 b,292.4737952513312,0.471,0.04024,1.097,5700.0,1.1225371004778333,1.17664946241536,0.35107568174079995,0.9767351148532498,1.7881336575477378,False
3201,WASP-133 b,368.7713070560263,,0.0345,,5700.0,,1.17664946241536,0.35107568174079995,,,
3202,,,,,,,,,,,,
3203,,,,,,,,,,,,
3204,,,,,,,,,,,,
3205,,,,,,,,,,,,
3206,HAT-P-7 b,543.3018653092663,0.0,0.0379,2.02,6310.0,5.716210345591501,1.26732925632996,0.38866317012242496,2.1237792361918206,3.8350179981297012,False
3207,OGLE-2007-BLG-368L b,22.06269716352433,,3.3,,5700.0,,1.17664946241536,0.35107568174079995,,,
3208,,,,,,,,,,,,
3209,,,,,,,,,,,,
3210,,,,,,,,,,,,
3211,,,,,,,,,,,,
3212,HAT-P-3 b,187.88262281906165,0.0,0.03866,0.799,5224.0,0.42014021896438025,1.1148464389365902,0.3227105464153965,0.6138886490485391,1.1410128866170344,False
3213,Gliese 3341 b,6.358125983724591,0.31,0.089,0.439,3546.0,0.02692600928973367,0.994784703894791,0.24838376914376065,0.16452104002109777,0.32924894277518496,False
3214,,,,,,,,,,,,
3215,,,,,,,,,,,,
3216,CoRoT-12 b,291.5200763537725,0.07,0.04016,1.116,5675.0,1.1415104153114237,1.1731511651732474,0.34954280477027655,0.986422457382252,1.8071314987822906,False
3217,,,,,,,,,,,,
3218,,,,,,,,,,,,
3219,HD 10697 b,2028.2421888081444,0.1,2.16,1.72,5641.0,2.647093724590766,1.1684328853389925,0.3474634975522316,1.50516036427529,2.7601333574852402,True
3220,,,,,,,,,,,,
3221,,,,,,,,,,,,
3222,,,,,,,,,,,,
3223,,,,,,,,,,,,
3224,HAT-P-18 b,62.309634640500995,0.009,0.0559,0.717,4870.0,0.2555301688555355,1.07663205407076,0.303277628450425,0.4871777419113232,0.9179116952185292,False
3225,HD 10647 b,298.83192123505575,0.15,2.015,1.1,6039.0,1.4221110615715529,1.2261044882849488,0.3720387228808952,1.0769685377813447,1.9551166976166559,False
3226,,,,,,,,,,,,
3227,,,,,,,,,,,,
3228,,,,,,,,,,,,
3229,,,,,,,,,,,,
3230,,,,,,,,,,,,
3231,,,,,,,,,,,,
3232,MOA-bin-1 b,1176.2533069890494,,8.3,,5700.0,,1.17664946241536,0.35107568174079995,,,
3233,,,,,,,,,,,,
3234,,,,,,,,,,,,
3235,,,,,,,,,,,,
3236,,,,,,,,,,,,
3237,,,,,,,,,,,,
3238,,,,,,,,,,,,
3239,,,,,,,,,,,,
3240,,,,,,,,,,,,
3241,,,,,,,,,,,,
3242,,,,,,,,,,,,
3243,,,,,,,,,,,,
3244,,,,,,,,,,,,
3245,,,,,,,,,,,,
3246,,,,,,,,,,,,
3247,,,,,,,,,,,,
3248,,,,,,,,,,,,
3249,CoRoT-19 b,352.8759920967148,0.047,0.0518,1.65,6090.0,3.3092157656250003,1.23379399600436,0.375192857552425,1.6377258955474772,2.969855105073694,False
3250,,,,,,,,,,,,
3251,HD 106252 b,2403.3716218478953,0.47,2.7,1.09,5754.0,1.1508545838475197,1.18428588597091,0.3543967438012839,0.985784418149613,1.8020438906148468,False
3252,,,,,,,,,,,,
3253,,,,,,,,,,,,
3254,,,,,,,,,,,,
3255,Kepler-447 b,435.5316298851345,0.123,0.0769,0.872,5493.0,0.6117294539538316,1.1484633275202902,0.33850091052821424,0.7298290229606507,1.3443110709422568,False
3256,,,,,,,,,,,,
3257,HD 106270 b,3496.969291048525,0.402,4.3,2.5,5638.0,5.580438537787758,1.1680187980455328,0.3472803485948295,2.1857940953884416,4.008612350830349,False
3258,,,,,,,,,,,,
3259,,,,,,,,,,,,
3260,,,,,,,,,,,,
3261,WASP-111 b,581.7685275108001,,0.03914,1.85,6400.0,5.074010697304184,1.28109829061376,0.3940683601828,1.9901438248778125,3.588309590969562,
3262,,,,,,,,,,,,
3263,,,,,,,,,,,,
3264,Kepler-74 b,200.28096848732463,0.0,0.0781,1.12,6000.0,1.4365775413166768,1.22025788420096,0.36962302491879995,1.0850224523715781,1.971446644974956,False
3265,,,,,,,,,,,,
3266,,,,,,,,,,,,
3267,,,,,,,,,,,,
3268,,,,,,,,,,,,
3269,WASP-59 b,274.3531361977161,0.1,0.0697,0.613,4650.0,0.15524613125923098,1.0565872250027601,0.2921412717684249,0.3833166777990169,0.7289771835054377,False
3270,HD 37605 b,894.2704196108638,0.6767,0.2837,,5448.0,,1.1425879239783772,0.3358096958892909,,,
3271,HD 37605 c,1074.2053849502697,0.013,3.821,,5448.0,,1.1425879239783772,0.3358096958892909,,,
3272,,,,,,,,,,,,
3273,,,,,,,,,,,,
3274,,,,,,,,,,,,
3275,HD 196050 A b,899.6748266970296,0.21,2.47,1.29,5874.0,1.7506656685610111,1.2016138925674846,0.36181304379361345,1.207032981561307,2.19967995747809,False
3276,,,,,,,,,,,,
3277,,,,,,,,,,,,
3278,,,,,,,,,,,,
3279,,,,,,,,,,,,
3280,,,,,,,,,,,,
3281,,,,,,,,,,,,
3282,,,,,,,,,,,,
3283,HD 134987 b,505.471015706105,0.233,0.81,1.25,5740.0,1.4988411962943298,1.18229584413696,0.3535345200448,1.1259386546551007,2.0590263181919664,False
3284,HD 134987 c,260.6831653327082,0.12,5.8,1.25,5740.0,1.4988411962943298,1.18229584413696,0.3535345200448,1.1259386546551007,2.0590263181919664,False
3285,WASP-126 b,89.01376377214429,,0.0449,,5800.0,,1.1908727604825602,0.35723485352680007,,,
3286,,,,,,,,,,,,
3287,,,,,,,,,,,,
3288,,,,,,,,,,,,
3289,,,,,,,,,,,,
3290,Kepler-5 b,672.0539164796892,0.0,0.05064,1.793,6297.0,4.466664963858254,1.2653393288721841,0.38787617047641804,1.8788330261610715,3.3934787928863996,False
3291,,,,,,,,,,,,
3292,HD 220773 b,460.9641338200328,0.51,4.94,,5940.0,,1.21132922802176,0.3659036044288,,,
3293,,,,,,,,,,,,
3294,,,,,,,,,,,,
3295,,,,,,,,,,,,
3296,,,,,,,,,,,,
3297,,,,,,,,,,,,
3298,,,,,,,,,,,,
3299,,,,,,,,,,,,
3300,,,,,,,,,,,,
3301,,,,,,,,,,,,
3302,,,,,,,,,,,,
3303,,,,,,,,,,,,
3304,,,,,,,,,,,,
3305,,,,,,,,,,,,
3306,,,,,,,,,,,,
3307,HD 145457 b,921.9282676400657,0.112,0.76,9.9,4757.0,44.349734127717404,1.0659767972111651,0.29746086558464463,6.45017703225274,12.21041969256482,False
3308,,,,,,,,,,,,
3309,,,,,,,,,,,,
3310,BD-11 4672 b,168.49033856870167,0.05,2.28,0.52,4475.0,0.09582236193573082,1.0426840388948473,0.2838506599657765,0.3031496513159985,0.5810165211040518,False
3311,WASP-77 A b,559.515086567764,,0.024,1.12,5500.0,1.0143196268526937,1.1493858314649597,0.33892109898879996,0.9394085204050228,1.7299681660230317,
3312,HATS-33 b,378.9443086299856,0.08,0.03727,1.022,5659.0,0.9465609701249518,1.17092505271537,0.3485634963650018,0.8991036225781042,1.6479094525998805,False
3313,HD 126525 b,71.21101101771542,0.13,1.8105,,5940.0,,1.21132922802176,0.3659036044288,,,
3314,,,,,,,,,,,,
3315,Qatar-4 b,1859.7518502394428,,0.02861,1.115,5219.0,0.8150550600006503,1.1142573068358972,0.32242450029111663,0.8552650568338387,1.5899353165968448,
3316,HD 158038 b,572.2313385352132,0.291,1.48,4.8,4897.0,11.708221138920294,1.0792902288218993,0.304696781652404,3.2936415720792542,6.198855671770777,False
3317,HAT-48 b,53.40825826328657,0.0,0.0543,1.223,5946.0,1.6521160841801052,1.2122181835319363,0.36627559816116867,1.1674274009902055,2.1238130571965144,False
3318,,,,,,,,,,,,
3319,WASP-56 b,181.52449683533706,0.0,0.05458,0.99,5600.0,0.8517468242466574,1.16280585743616,0.3449652806948,0.8558578848472105,1.5713305992458735,False
3320,CoRoT-1 b,327.44348816181645,0.0,0.0254,1.11,6298.0,1.7129496930332537,1.2654923939243181,0.38793675951705986,1.1634360982517693,2.101318274137968,False
3321,,,,,,,,,,,,
3322,,,,,,,,,,,,
3323,,,,,,,,,,,,
3324,,,,,,,,,,,,
3325,,,,,,,,,,,,
3326,75 Cet b,953.7188975586887,0.117,2.1,10.5,4846.0,53.72794910884459,1.074305509191898,0.3020255282574567,7.071901940957094,13.337618937453188,False
3327,,,,,,,,,,,,
3328,HD 189567 b,10.045839054284855,0.23,0.1099,,5940.0,,1.21132922802176,0.3659036044288,,,
3329,,,,,,,,,,,,
3330,,,,,,,,,,,,
3331,Kepler-68 b,8.265563778841967,0.02,0.0617,1.243,5793.0,1.5376036350009596,1.1898657663200727,0.35680250992007123,1.1367715964717795,2.075908695863728,False
3332,Kepler-68 c,4.768594487793443,,0.09059,1.243,5793.0,1.5376036350009596,1.1087342518921728,0.35680250992007123,1.1776289306072507,2.075908695863728,
3333,Kepler-68 d,301.0572653293594,0.18,1.4,1.243,5793.0,1.5376036350009596,1.1898657663200727,0.35680250992007123,1.1367715964717795,2.075908695863728,True
3334,,,,,,,,,,,,
3335,,,,,,,,,,,,
3336,,,,,,,,,,,,
3337,WASP-120 b,1592.71055892301,0.059,0.0522,1.93,6450.0,5.696938121553371,1.28872796596436,0.39703374962642496,2.102519946655996,3.787974428173198,False
3338,,,,,,,,,,,,
3339,Kepler-76 b,638.9916613643213,,,1.32,6409.0,2.597747733009,1.2824731685257418,0.39460427345058685,1.4232275546426942,2.565769245264086,
3340,CoRoT-17 b,778.8704330062625,0.0,0.0461,1.59,5740.0,2.4251010741450854,1.18229584413696,0.3535345200448,1.4321939687212881,2.6190814767401815,False
3341,WASP-136 b,480.03851177120663,,0.0661,1.38,6260.0,2.584303593017259,1.25967754899456,0.38562875156480003,1.4323266455065295,2.5887318231041316,
3342,,,,,,,,,,,,
3343,,,,,,,,,,,,
3344,,,,,,,,,,,,
3345,,,,,,,,,,,,
3346,,,,,,,,,,,,
3347,HD 216536 b,467.32225980375745,0.38,0.609,12.5,4639.0,63.94484541955403,1.0556604266500305,0.29160503747073324,7.782885659356844,14.808301898682569,False
3348,,,,,,,,,,,,
3349,HD 4313 b,731.1844881283279,0.041,1.19,4.9,5035.0,13.635720334372945,1.0935463142804476,0.31211909565427653,3.5311848463492326,6.609656236541634,False
3350,,,,,,,,,,,,
3351,HD 18742 b,858.3470078028198,0.0,1.92,4.9,5048.0,13.777092387726263,1.0949464741087578,0.31283237649063483,3.5471727598047695,6.636253057355191,False
3352,,,,,,,,,,,,
3353,Lupus-TR 3b,257.504102340846,0.0,0.0464,0.82,5000.0,0.37136053421483095,1.08982528192896,0.31021052155879997,0.5837399743236326,1.0941317278631189,False
3354,,,,,,,,,,,,
3355,,,,,,,,,,,,
3356,,,,,,,,,,,,
3357,,,,,,,,,,,,
3358,,,,,,,,,,,,
3359,HD 8673 b,4514.269448444459,0.723,3.02,1.54,6413.0,3.544658715614102,1.2830840352613555,0.394842163997217,1.6621096190954465,2.996232095256071,False
3360,,,,,,,,,,,,
3361,,,,,,,,,,,,
3362,,,,,,,,,,,,
3363,,,,,,,,,,,,
3364,,,,,,,,,,,,
3365,Kepler-435 b,267.0412913164328,0.114,0.0948,3.21,6161.0,13.119066265616423,1.2445668221623025,0.379569376217856,3.246701436808765,5.879032754012962,False
3366,Gliese 849 b,289.61263855865514,0.038,2.39,0.52,3601.0,0.040177896762211576,0.9967024374391946,0.2501143114043648,0.2007755568463892,0.40079687619189275,False
3367,Gliese 849 c,300.1035464318007,0.087,4.82,0.52,3601.0,0.040177896762211576,0.9967024374391946,0.2501143114043648,0.2007755568463892,0.40079687619189275,False
3368,,,,,,,,,,,,
3369,,,,,,,,,,,,
3370,,,,,,,,,,,,
3371,,,,,,,,,,,,
3372,,,,,,,,,,,,
3373,,,,,,,,,,,,
3374,,,,,,,,,,,,
3375,,,,,,,,,,,,
3376,,,,,,,,,,,,
3377,,,,,,,,,,,,
3378,,,,,,,,,,,,
3379,WASP-32 b,1144.4626770704265,0.018,0.0394,1.09,6100.0,1.453651703857802,1.23530693001216,0.3758104373248,1.0847826786233947,1.9667346174278533,False
3380,HD 96700 b,9.02853889688892,0.1,0.0774,,5940.0,,1.21132922802176,0.3659036044288,,,
3381,HD 96700 c,12.716251967449182,0.37,0.422,,5940.0,,1.21132922802176,0.3659036044288,,,
3382,Gamma Cephei b,588.1266534945247,0.049,2.05,4.9,4800.0,11.262767923922743,1.06994194317056,0.2996506709668,3.2444602765938804,6.130768825898976,False
3383,HD 152079 b,953.7188975586887,0.6,3.2,,5940.0,,1.21132922802176,0.3659036044288,,,
3384,HD 47536 b,1271.6251967449182,0.3,1.12,23.47,4380.0,179.14745668262097,1.0358754175999998,0.27956770000000003,13.150781438940685,25.31406125741629,False
3385,HD 47536 c,2225.3440943036067,,,23.47,4380.0,179.14745668262097,1.0358754175999998,0.27956770000000003,13.150781438940685,25.31406125741629,
3386,,,,,,,,,,,,
3387,,,,,,,,,,,,
3388,,,,,,,,,,,,
3389,,,,,,,,,,,,
3390,,,,,,,,,,,,
3391,,,,,,,,,,,,
3392,HD 20367 b,340.15974012926563,0.23,1.25,1.18,6128.0,1.7351102160790792,1.2395511540389315,0.37753776107129405,1.1831268391669303,2.1437954036076605,True
3393,,,,,,,,,,,,
3394,,,,,,,,,,,,
3395,HAT-P-15 b,618.6456582164027,0.19,0.0964,1.08,5568.0,0.9906778275839999,1.1584634016957684,0.3430231397358957,0.9247515385318729,1.6994348213358983,False
3396,,,,,,,,,,,,
3397,HD 52265 b,333.801614145541,0.35,0.5,1.25,6159.0,1.9867758307001577,1.2442624666386177,0.3794463907422668,1.2636256521241216,2.2882276069109477,False
3398,HD 167042 b,540.4407086165902,0.089,1.32,4.3,5020.0,10.376235153848327,1.09194288470016,0.3112990159168,3.082619642353427,5.7733917707795825,False
3399,,,,,,,,,,,,
3400,,,,,,,,,,,,
3401,,,,,,,,,,,,
3402,HD 116029 b,667.603228291082,0.0,1.73,4.6,4951.0,11.235059957540205,1.084735762251725,0.30756801134013684,3.218294017827333,6.043897840878267,False
3403,eps Coronae Borealis b,2129.972204547738,0.11,1.3,21.0,4406.0,146.86035932786714,1.0376882311291242,0.2807245265078599,11.896490102581303,22.872419841358553,False
3404,,,,,,,,,,,,
3405,HD 108863 b,826.5563778841969,0.0,1.4,5.6,4956.0,16.71819053719057,1.0852486601256794,0.3078360540245708,3.9249127429162334,7.369446894119872,False
3406,,,,,,,,,,,,
3407,,,,,,,,,,,,
3408,,,,,,,,,,,,
3409,,,,,,,,,,,,
3410,,,,,,,,,,,,
3411,,,,,,,,,,,,
3412,,,,,,,,,,,,
3413,HATS-21 b,105.54489132982822,0.0,0.04676,1.021,5695.0,0.9689791307200991,1.1759478793856473,0.35076885291990156,0.9077435572143916,1.6620600109369201,False
3414,,,,,,,,,,,,
3415,,,,,,,,,,,,
3416,,,,,,,,,,,,
3417,,,,,,,,,,,,
3418,,,,,,,,,,,,
3419,,,,,,,,,,,,
3420,WASP-61 b,654.8869763236329,0.0,0.0514,1.36,6250.0,2.49393948886652,1.2581481648939596,0.385019558024425,1.407917028533052,2.54508071620422,False
3421,,,,,,,,,,,,
3422,,,,,,,,,,,,
3423,,,,,,,,,,,,
3424,WASP-89 b,1875.6471651987545,0.193,0.0427,0.88,4955.0,0.4125038490991592,1.0851459631546874,0.3077824161259765,0.6165523012871144,1.157689516057839,False
3425,,,,,,,,,,,,
3426,,,,,,,,,,,,
3427,,,,,,,,,,,,
3428,,,,,,,,,,,,
3429,,,,,,,,,,,,
3430,,,,,,,,,,,,
3431,,,,,,,,,,,,
3432,,,,,,,,,,,,
3433,,,,,,,,,,,,
3434,WASP-36 b,724.5084558454171,0.0,0.02624,0.943,5881.0,0.9399746229017166,1.2026385617403261,0.3622466783817284,0.8840778340020662,1.6108528079202082,False
3435,WASP-67 b,133.5206456582164,0.0,0.0517,0.87,5200.0,0.4890349583828775,1.11203106279936,0.3213402859108,0.6631495715874135,1.2336369385098742,False
3436,,,,,,,,,,,,
3437,HD 224538 b,1897.9006061417904,0.464,2.28,1.34,6097.0,2.1926151096107027,1.2348528845172977,0.375625198333616,1.3325195546923192,2.4160384521019287,True
3438,HAT-P-66 b,248.92063226281775,0.0,0.04363,1.881,6002.0,4.057416408629037,1.2205569331049209,0.3697469606416903,1.8232480998207679,3.312626595133945,False
3439,,,,,,,,,,,,
3440,,,,,,,,,,,,
3441,,,,,,,,,,,,
3442,,,,,,,,,,,,
3443,,,,,,,,,,,,
3444,KOI-680 b,267.0412913164328,,0.0948,3.21,6090.0,12.524697950625002,1.23379399600436,0.375192857552425,3.1861212877014555,5.777718113507005,
3445,,,,,,,,,,,,
3446,,,,,,,,,,,,
3447,,,,,,,,,,,,
3448,,,,,,,,,,,,
3449,,,,,,,,,,,,
3450,,,,,,,,,,,,
3451,V830 Tau b,445.06881886072136,,0.065,2.0,4250.0,1.1531976196518778,1.0273683167499599,0.27395743580442494,1.0594702946369141,2.0516832946303896,
3452,HD 156668 b,4.1645725193396075,0.0,0.05,0.72,4850.0,0.25346615280913803,1.0020275295246899,0.302233594890425,0.5029446118215998,0.9157746513486229,False
3453,,,,,,,,,,,,
3454,,,,,,,,,,,,
3455,,,,,,,,,,,,
3456,,,,,,,,,,,,
3457,,,,,,,,,,,,
3458,,,,,,,,,,,,
3459,,,,,,,,,,,,
3460,,,,,,,,,,,,
3461,,,,,,,,,,,,
3462,,,,,,,,,,,,
3463,,,,,,,,,,,,
3464,,,,,,,,,,,,
3465,,,,,,,,,,,,
3466,,,,,,,,,,,,
3467,,,,,,,,,,,,
3468,,,,,,,,,,,,
3469,KELT-2A b,484.48919995981385,0.0,0.05504,1.836,6148.0,4.255678534556162,1.2425893448322909,0.37876962996133884,1.8506342470705877,3.3519446034180165,False
3470,,,,,,,,,,,,
3471,,,,,,,,,,,,
3472,,,,,,,,,,,,
3473,,,,,,,,,,,,
3474,,,,,,,,,,,,
3475,,,,,,,,,,,,
3476,,,,,,,,,,,,
3477,HD 207832 b,178.02752754428857,0.13,0.57,0.901,5710.0,0.762574082162619,1.17805547347716,0.35168970372842506,0.8045594674010841,1.4725199703869645,False
3478,HD 207832 c,232.07159840594755,0.27,2.112,0.901,5710.0,0.762574082162619,1.17805547347716,0.35168970372842506,0.8045594674010841,1.4725199703869645,False
3479,,,,,,,,,,,,
3480,,,,,,,,,,,,
3481,,,,,,,,,,,,
3482,,,,,,,,,,,,
3483,,,,,,,,,,,,
3484,,,,,,,,,,,,
3485,,,,,,,,,,,,
3486,KELT-4A b,286.75148186597903,,,1.61,6206.0,3.397714337521001,1.2514257227247596,0.38233101233459593,1.6477483773441497,2.9810802550423254,
3487,,,,,,,,,,,,
3488,,,,,,,,,,,,
3489,OGLE2-TR-L9 b,1379.713338468236,,0.0308,1.53,6933.0,4.7792053142864805,1.3593622730454922,0.4235217591314799,1.875038708557786,3.359231856418317,
3490,Gliese 674 b,11.762533069890493,0.2,0.039,,3600.0,,0.9966669191321599,0.25008248917479997,,,
3491,HD 51608 b,13.129530156391281,0.15,0.1059,,5150.0,,1.10626768599876,0.31850846374842495,,,
3492,HD 51608 c,17.96170590402197,0.41,0.3791,,5150.0,,1.10626768599876,0.31850846374842495,,,
3493,,,,,,,,,,,,
3494,,,,,,,,,,,,
3495,,,,,,,,,,,,
3496,,,,,,,,,,,,
3497,,,,,,,,,,,,
3498,,,,,,,,,,,,
3499,,,,,,,,,,,,
3500,,,,,,,,,,,,
3501,,,,,,,,,,,,
3502,,,,,,,,,,,,
3503,,,,,,,,,,,,
3504,,,,,,,,,,,,
3505,K2-77 b,604.0219684538362,0.14,,0.76,4970.0,0.31141588753608535,1.08669257485236,0.308588520648425,0.5353243924829889,1.0045706822097955,
3506,,,,,,,,,,,,
3507,,,,,,,,,,,,
3508,81 Cet b,1684.9033856870165,0.206,2.5,11.0,4790.0,56.287952297257036,1.06900999591716,0.29913879372642493,7.256326936371573,13.717385880527093,False
3509,4 UMa b,2257.1347242222296,0.432,0.87,18.11,4415.0,110.11532325120417,1.0383245721728473,0.28112766511990156,10.298104940944295,19.791198114239787,False
3510,HD 30856 b,572.2313385352132,0.0,2.0,4.2,4982.0,9.602879944748068,1.0879393502206929,0.3092357625182791,2.970970961841386,5.572574623761687,False
3511,,,,,,,,,,,,
3512,xi Aql b,890.1376377214427,0.0,0.68,12.0,4780.0,66.4296714182906,1.0680839999999998,0.29862849999999996,7.886391767830992,14.91473102879264,False
3513,,,,,,,,,,,,
3514,,,,,,,,,,,,
3515,,,,,,,,,,,,
3516,,,,,,,,,,,,
3517,,,,,,,,,,,,
3518,,,,,,,,,,,,
3519,HAT-P-41 b,254.32503934898364,0.0,0.0426,1.683,6390.0,4.173108633601807,1.27957001323556,0.39347184999842494,1.8059171330858728,3.2566644361181045,False
